date,supplier name,item description,item sku,cost center,category,gl code,unit cost,quantity,total cost,currency,mappable,naics,unspsc,co2e,confidence
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,1
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,3
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,0.32,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$189.50 ,USD,1,4239,53102700,0.3,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$15.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$5.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Rain Coat,,PS - POLICE BUREAU,,,,,$149.00 ,USD,1,4239,53102700,0.24,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.72 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,5
1/1/2021,CDW GOVERNMENT LLC,Microsoft Licenses,,INNOVATION & PERFORMANCE,,,,,"$1,351.50 ",USD,1,4234,0,0.09,5
1/1/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,PS - ADMIN AND SUPPORT SERVICE,,,,,$89.80 ,USD,1,33994,90100000,0.04,5
1/1/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,"$3,163.38 ",USD,1,23822,40100000,0.8,5
1/1/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$109.37 ,USD,1,23822,40100000,0.03,
1/1/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$9.04 ,USD,1,23822,40100000,0,
1/1/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$22.65 ,USD,1,23822,40100000,0.01,
1/1/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$32.73 ,USD,1,23822,40100000,0.01,
1/1/2021,ALLEGHENY CITY ELECTRIC,Materials,,BUREAU OF FACILITIES,,,,,"$3,931.00 ",USD,1,23713,72151500,0.87,
1/1/2021,ALLEGHENY CITY ELECTRIC,Materials,,BUREAU OF FACILITIES,,,,,$1.25 ,USD,1,23713,72151500,0,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$158.61 ,USD,1,4239,53102700,0.25,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$177.24 ,USD,1,4239,53102700,0.28,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",V1 AWS FO Molle Carrier,,PS - POLICE BUREAU,,,,,$199.95 ,USD,1,4239,,0.32,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Black Flood Response Pants,,PS - POLICE BUREAU,,,,,$199.96 ,USD,1,4239,,0.32,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Specialty Unit Polo Shirt,,PS - POLICE BUREAU,,,,,$146.70 ,USD,1,4239,53102700,0.23,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Specialty Unit Polo Shirt,,PS - POLICE BUREAU,,,,,$146.70 ,USD,1,4239,53102700,0.23,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy School Guards Coats,,PS - POLICE BUREAU,,,,,$247.99 ,USD,1,4239,53102700,0.4,4
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$62.40 ,USD,1,4239,53102700,0.1,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$42.00 ,USD,1,4239,53102700,0.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$153.98 ,USD,1,4239,53102700,0.25,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$153.98 ,USD,1,4239,53102700,0.25,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$158.61 ,USD,1,4239,53102700,0.25,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$177.24 ,USD,1,4239,53102700,0.28,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Duty Jacket,,PS - POLICE BUREAU,,,,,$139.95 ,USD,1,4239,53102700,0.22,5
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Softshell Liner Jacket,,PS - POLICE BUREAU,,,,,$108.75 ,USD,1,4239,53102700,0.17,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$5.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Supershell Winter Coat,,PS - POLICE BUREAU,,,,,$309.99 ,USD,1,4239,53102700,0.5,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Full Catalog, % Discount",,PS - POLICE BUREAU,,,,,$109.19 ,USD,1,4239,53102700,0.17,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$18.00 ,USD,1,4239,53102700,0.03,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$10.00 ,USD,1,4239,53102700,0.02,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Body Armor,,PS - POLICE BUREAU,,,,,$670.00 ,USD,1,4239,53102700,1.07,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",M1 Concealable Carrier,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",U1 FO Uniform Shirt Carrier,,PS - POLICE BUREAU,,,,,$130.00 ,USD,1,4239,,0.21,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",STP 5x8 Soft Trauma Pack,,PS - POLICE BUREAU,,,,,$34.20 ,USD,1,4239,,0.05,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",HT1 Impact Plate 5x8 or 5x7,,PS - POLICE BUREAU,,,,,$80.00 ,USD,1,4239,,0.13,
1/1/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Navy Short Sleeve T-Shirt,,PS - BUREAU OF ANIMAL CARE AND,,,,,$70.00 ,USD,1,4239,53102700,0.11,
